"","season_year","unique_code","cruise","S_L","S_S","latitude","longitude","month","year","Bathylagoides.wesethi","Ceratoscopelus.townsendi","Chauliodus.macouni","Diogenichthys.atlanticus","Leuroglossus.stilbius","Lipolagus.ochotensis","Protomyctophum.crockeri","Stenobrachius.leucopsarus","Symbolophorus.californiensis","Tarletonbeania.crenularis","Triphoturus.mexicanus","Vinciguerria.lucetia","S_C","S_SC","season","line_station","sampling_extent"
"10986","summer 1960","6007 BD 126.7 34 C1","6007 BD",126.7,34,26.91666667,-114.1083333,7,1960,0,0,0,0,0,0,0,0,0,0,0,0,6007,"BD","summer","126.7 34","136.7  to  70"
"10987","summer 1960","6007 BD 126.7 40 C1","6007 BD",126.7,40,26.725,-114.4833333,7,1960,0,0,0,0,0,0,0,0,0,0,44.32,11.08,6007,"BD","summer","126.7 40","136.7  to  70"
"10988","summer 1960","6007 BD 126.7 45 C1","6007 BD",126.7,45,26.55,-114.8083333,7,1960,0,0,0,0,0,0,0,0,0,0,17.1,0,6007,"BD","summer","126.7 45","136.7  to  70"
"10989","summer 1960","6007 HO 130 55 C1","6007 HO",130,55,25.675,-115.0833333,7,1960,0,5.22,0,10.44,0,0,0,0,0,0,41.76,83.52,6007,"HO","summer","130 55","136.7  to  70"
"10990","summer 1960","6007 BD 103.3 45 C1","6007 BD",103.3,45,30.63333333,-117.4166667,7,1960,0,0,0,0,0,0,0,0,0,0,8.04,0,6007,"BD","summer","103.3 45","136.7  to  70"
"10991","summer 1960","6007 HO 120 60 C1","6007 HO",120,60,27.24166667,-116.5583333,7,1960,0,2.17,0,0,0,0,0,0,0,0,47.74,65.1,6007,"HO","summer","120 60","136.7  to  70"
"10992","summer 1960","6007 HO 120 65 C1","6007 HO",120,65,27.05,-116.9333333,7,1960,5.84,0,0,0,0,0,0,0,0,0,75.92,52.56,6007,"HO","summer","120 65","136.7  to  70"
"10993","summer 1960","6007 HO 120 70 C1","6007 HO",120,70,26.86666667,-117.2416667,7,1960,0,0,0,2.94,0,0,2.94,0,0,0,99.96,47.04,6007,"HO","summer","120 70","136.7  to  70"
"10994","summer 1960","6007 HO 133.3 45 C1","6007 HO",133.3,45,25.38666667,-114.0833333,7,1960,0,0,0,0,6.74,0,0,0,0,0,13.48,87.62,6007,"HO","summer","133.3 45","136.7  to  70"
"10995","summer 1960","6007 HO 133.3 50 C1","6007 HO",133.3,50,25.21666667,-114.4416667,7,1960,0,0,0,0,0,0,0,0,0,0,10.83,3.61,6007,"HO","summer","133.3 50","136.7  to  70"
"10996","summer 1960","6007 BD 90 45 C1","6007 BD",90,45,32.90833333,-118.925,7,1960,0,0,0,0,0,0,0,0,0,0,12.36,0,6007,"BD","summer","90 45","136.7  to  70"
"10997","summer 1960","6007 BD 90 53 C1","6007 BD",90,53,32.65,-119.475,7,1960,0,0,0,0,0,0,0,0,0,0,6.34,0,6007,"BD","summer","90 53","136.7  to  70"
"10998","summer 1960","6007 BD 86.7 35 C1","6007 BD",86.7,35,33.83333333,-118.625,7,1960,0,0,0,0,0,0,0,0,0,0,8.28,0,6007,"BD","summer","86.7 35","136.7  to  70"
"10999","summer 1960","6007 BD 90 70 C1","6007 BD",90,70,32.1,-120.6833333,7,1960,0,0,0,0,5.98,0,0,0,2.99,2.99,5.98,0,6007,"BD","summer","90 70","136.7  to  70"
"11000","summer 1960","6007 BD 90 80 C1","6007 BD",90,80,31.76666667,-121.45,7,1960,3.05,0,0,0,3.05,0,0,0,0,0,0,3.05,6007,"BD","summer","90 80","136.7  to  70"
"11001","summer 1960","6007 BD 116.7 35 C1","6007 BD",116.7,35,28.63333333,-115.2666667,7,1960,0,0,0,0,0,0,0,0,0,0,3,3,6007,"BD","summer","116.7 35","136.7  to  70"
"11002","summer 1960","6007 HO 136.7 45 C1","6007 HO",136.7,45,24.765,-113.6166667,7,1960,0,11.25,0,0,0,0,0,0,0,0,103.5,126,6007,"HO","summer","136.7 45","136.7  to  70"
"11003","summer 1960","6007 HO 136.7 40 C1","6007 HO",136.7,40,24.945,-113.3333333,7,1960,0,2.59,0,0,0,0,0,0,0,0,33.67,12.95,6007,"HO","summer","136.7 40","136.7  to  70"
"11004","summer 1960","6007 HO 120 55 C1","6007 HO",120,55,27.43333333,-116.2083333,7,1960,0,2.55,0,0,0,0,0,0,0,0,91.8,35.7,6007,"HO","summer","120 55","136.7  to  70"
"11005","summer 1960","6007 BD 86.7 60 C1","6007 BD",86.7,60,33.05,-120.4,7,1960,0,0,0,0,8.82,0,0,2.94,0,5.88,14.7,0,6007,"BD","summer","86.7 60","136.7  to  70"
"11006","summer 1960","6007 HO 133.3 40 C1","6007 HO",133.3,40,25.55833333,-113.7633333,7,1960,0,0,0,0,0,0,0,0,0,0,5.96,35.76,6007,"HO","summer","133.3 40","136.7  to  70"
"11007","summer 1960","6007 HO 110 35 C1","6007 HO",110,35,29.775,-116.0116667,7,1960,0,0,0,0,2.63,0,2.63,0,0,0,39.45,0,6007,"HO","summer","110 35","136.7  to  70"
"11008","summer 1960","6007 HO 110 40 C1","6007 HO",110,40,29.59,-116.3666667,7,1960,0,0,0,0,0,0,0,0,0,0,16.5,0,6007,"HO","summer","110 40","136.7  to  70"
"11009","summer 1960","6007 HO 110 45 C1","6007 HO",110,45,29.41666667,-116.7216667,7,1960,0,0,0,0,0,0,0,0,0,0,18.48,7.92,6007,"HO","summer","110 45","136.7  to  70"
"11010","summer 1960","6007 HO 110 50 C1","6007 HO",110,50,29.25333333,-117.05,7,1960,0,0,0,0,0,0,0,0,0,0,63.6,6.36,6007,"HO","summer","110 50","136.7  to  70"
"11011","summer 1960","6007 BD 90 60 C1","6007 BD",90,60,32.41666667,-119.9583333,7,1960,0,0,0,0,6.02,0,6.02,0,0,3.01,0,0,6007,"BD","summer","90 60","136.7  to  70"
"11012","summer 1960","6007 HO 110 60 C1","6007 HO",110,60,29.01333333,-117.6,7,1960,28,2.8,0,0,0,0,0,0,0,0,98,98,6007,"HO","summer","110 60","136.7  to  70"
"11013","summer 1960","6007 HO 110 65 C1","6007 HO",110,65,28.84166667,-117.9833333,7,1960,2.71,0,0,0,0,0,0,0,0,0,24.39,2.71,6007,"HO","summer","110 65","136.7  to  70"
"11014","summer 1960","6007 HO 110 70 C1","6007 HO",110,70,28.69333333,-118.3,7,1960,0,0,0,0,0,0,0,0,0,0,273.54,84.6,6007,"HO","summer","110 70","136.7  to  70"
"11015","summer 1960","6007 HO 110 80 C1","6007 HO",110,80,28.35,-118.9166667,7,1960,2.66,7.98,0,0,0,0,0,0,0,0,47.88,430.92,6007,"HO","summer","110 80","136.7  to  70"
"11016","summer 1960","6007 HO 136.7 35 C1","6007 HO",136.7,35,25.15,-113.0333333,7,1960,0,0,0,0,0,0,0,0,0,0,34.8,23.2,6007,"HO","summer","136.7 35","136.7  to  70"
"11017","summer 1960","6007 BD 86.7 80 C1","6007 BD",86.7,80,32.325,-121.7166667,7,1960,5.32,0,0,0,0,0,0,0,0,0,0,0,6007,"BD","summer","86.7 80","136.7  to  70"
"11018","summer 1960","6007 HO 120 50 C1","6007 HO",120,50,27.60666667,-115.875,7,1960,0,0,0,0,0,0,0,0,0,0,6.18,0,6007,"HO","summer","120 50","136.7  to  70"
"11019","summer 1960","6007 HO 119 33 C1","6007 HO",119,33,28.30833333,-114.8666667,7,1960,0,0,0,0,0,0,0,0,0,0,1.94,0,6007,"HO","summer","119 33","136.7  to  70"
"11020","summer 1960","6007 BD 86.7 70 C1","6007 BD",86.7,70,32.65833333,-121.0333333,7,1960,0,0,0,0,0,0,0,0,0,0,0,0,6007,"BD","summer","86.7 70","136.7  to  70"
"11021","summer 1960","6007 HO 136.7 23 C1","6007 HO",136.7,23,25.58333333,-112.3166667,7,1960,0,0,0,0,0,0,0,0,0,0,0,0,6007,"HO","summer","136.7 23","136.7  to  70"
"11022","summer 1960","6007 BD 90 28 C1","6007 BD",90,28,33.475,-117.7783333,7,1960,0,0,0,0,13.9,0,2.78,0,0,0,2.78,0,6007,"BD","summer","90 28","136.7  to  70"
"11023","summer 1960","6007 BD 90 37 C1","6007 BD",90,37,33.18333333,-118.375,7,1960,0,0,0,0,5.02,0,0,0,0,0,7.53,0,6007,"BD","summer","90 37","136.7  to  70"
"11024","summer 1960","6007 HO 133.3 60 C1","6007 HO",133.3,60,24.91666667,-115.1533333,7,1960,0,12.9,0,0,0,0,0,0,0,0,28.38,7.74,6007,"HO","summer","133.3 60","136.7  to  70"
"11025","summer 1960","6007 HO 136.7 30 C1","6007 HO",136.7,30,25.31666667,-112.775,7,1960,0,0,0,0,0,0,0,0,0,0,11.55,2.31,6007,"HO","summer","136.7 30","136.7  to  70"
"11026","summer 1960","6007 BD 116.7 26 C1","6007 BD",116.7,26,28.93333333,-114.6916667,7,1960,0,0,0,0,0,0,0,0,0,0,2.12,0,6007,"BD","summer","116.7 26","136.7  to  70"
"11027","summer 1960","6007 BD 116.7 30 C1","6007 BD",116.7,30,28.8,-114.9416667,7,1960,0,0,0,0,0,0,0,0,0,0,8.08,0,6007,"BD","summer","116.7 30","136.7  to  70"
"11028","summer 1960","6007 HO 100 45 C1","6007 HO",100,45,31.175,-117.7666667,7,1960,0,0,0,0,0,0,2.82,0,0,0,16.92,0,6007,"HO","summer","100 45","136.7  to  70"
"11029","summer 1960","6007 HO 80 70 C1","6007 HO",80,70,33.79166667,-121.825,7,1960,0,0,0,0,2.65,0,0,0,0,2.65,0,0,6007,"HO","summer","80 70","136.7  to  70"
"11030","summer 1960","6007 HO 70 90 C1","6007 HO",70,90,34.88333333,-124.425,7,1960,0,0,0,0,0,0,0,0,0,0,0,0,6007,"HO","summer","70 90","136.7  to  70"
"11031","summer 1960","6007 HO 120 45 C1","6007 HO",120,45,27.74666667,-115.6166667,7,1960,0,0,0,0,0,0,0,0,0,0,99.84,12.48,6007,"HO","summer","120 45","136.7  to  70"
"11032","summer 1960","6007 HO 110 90 C1","6007 HO",110,90,28,-119.5583333,7,1960,0,6.02,0,0,0,0,0,0,0,0,18.06,171.57,6007,"HO","summer","110 90","136.7  to  70"
"11033","summer 1960","6007 HO 100 40 C1","6007 HO",100,40,31.34166667,-117.45,7,1960,0,0,0,0,0,0,0,0,0,0,6.38,0,6007,"HO","summer","100 40","136.7  to  70"
"11034","summer 1960","6007 HO 80 90 C1","6007 HO",80,90,33.06666667,-123.3583333,7,1960,0,1.54,0,0,0,1.54,0,0,0,1.54,10.78,0,6007,"HO","summer","80 90","136.7  to  70"
"11035","summer 1960","6007 HO 80 55 C1","6007 HO",80,55,34.33833333,-120.8166667,7,1960,0,0,0,0,26.73,0,0,0,0,0,0,0,6007,"HO","summer","80 55","136.7  to  70"
"11036","summer 1960","6007 HO 80 60 C1","6007 HO",80,60,34.11666667,-121.2,7,1960,0,0,0,0,0,0,0,3.15,0,0,0,0,6007,"HO","summer","80 60","136.7  to  70"
"11037","summer 1960","6007 HO 70 70 C1","6007 HO",70,70,35.55833333,-123.1216667,7,1960,0,0,0,0,5.86,0,2.93,0,0,17.58,0,0,6007,"HO","summer","70 70","136.7  to  70"
"11038","summer 1960","6007 HO 70 80 C1","6007 HO",70,80,35.24666667,-123.8383333,7,1960,0,0,0,0,0,0,3.05,0,0,9.15,0,0,6007,"HO","summer","70 80","136.7  to  70"
"11039","summer 1960","6007 HO 100 30 C1","6007 HO",100,30,31.65833333,-116.7766667,7,1960,0,0,0,0,3.19,0,0,0,0,0,19.14,0,6007,"HO","summer","100 30","136.7  to  70"
"11040","summer 1960","6007 HO 100 35 C1","6007 HO",100,35,31.51666667,-117.1366667,7,1960,0,0,0,0,0,0,3.37,0,0,0,20.22,0,6007,"HO","summer","100 35","136.7  to  70"
"11041","summer 1960","6007 HO 80 80 C1","6007 HO",80,80,33.41666667,-122.5866667,7,1960,0,0,0,0,0,0,0,0,0,3.21,0,0,6007,"HO","summer","80 80","136.7  to  70"
"11042","summer 1961","6107 HO 100 90 C1","6107 HO",100,90,29.7,-120.7833333,7,1961,0,5.54,0,0,0,0,0,0,0,0,8.31,27.7,6107,"HO","summer","100 90","136.7  to  63.3"
"11043","summer 1961","6107 BD 126.7 55 C1","6107 BD",126.7,55,26.15,-115.45,7,1961,0,0,0,0,0,0,0,0,0,0,12.95,0,6107,"BD","summer","126.7 55","136.7  to  63.3"
"11044","summer 1961","6107 BD 126.7 65 C1","6107 BD",126.7,65,25.88333333,-116.1333333,7,1961,0,0,0,0,0,0,0,0,0,0,39.04,2.44,6107,"BD","summer","126.7 65","136.7  to  63.3"
"11045","summer 1961","6107 BD 126.7 50 C1","6107 BD",126.7,50,26.38333333,-115.1333333,7,1961,0,0,0,0,0,0,5.78,0,0,0,40.46,0,6107,"BD","summer","126.7 50","136.7  to  63.3"
"11046","summer 1961","6107 BD 123.3 80 C1","6107 BD",123.3,80,25.98333333,-117.425,7,1961,5.52,60.72,0,0,0,0,8.28,0,0,0,259.44,1344.12,6107,"BD","summer","123.3 80","136.7  to  63.3"
"11047","summer 1961","6107 BD 126.7 45 C1","6107 BD",126.7,45,26.55,-114.7666667,7,1961,0,0,0,0,0,0,0,0,0,0,14.3,0,6107,"BD","summer","126.7 45","136.7  to  63.3"
"11048","summer 1961","6107 BD 133.3 80 C1","6107 BD",133.3,80,24.24166667,-116.2833333,7,1961,0,2.72,0,0,0,0,5.44,0,0,0,35.36,718.08,6107,"BD","summer","133.3 80","136.7  to  63.3"
"11049","summer 1961","6107 BD 96.7 65 C1","6107 BD",96.7,65,31.11666667,-119.4333333,7,1961,2.98,0,0,0,0,0,5.96,0,0,2.98,17.88,2.98,6107,"BD","summer","96.7 65","136.7  to  63.3"
"11050","summer 1961","6107 BD 133.3 60 C1","6107 BD",133.3,60,24.90833333,-115.0333333,7,1961,0,0,0,0,0,0,0,0,0,0,44.88,10.56,6107,"BD","summer","133.3 60","136.7  to  63.3"
"11051","summer 1961","6107 HO 110 35 C1","6107 HO",110,35,29.78,-116.0033333,7,1961,0,0,0,0,0,0,2.17,0,0,0,17.36,0,6107,"HO","summer","110 35","136.7  to  63.3"
"11052","summer 1961","6107 BD 133.3 55 C1","6107 BD",133.3,55,25.075,-114.7166667,7,1961,0,0,0,0,0,0,0,0,0,0,45.9,13.5,6107,"BD","summer","133.3 55","136.7  to  63.3"
"11053","summer 1961","6107 BD 123.3 60 C1","6107 BD",123.3,60,26.64166667,-116.15,7,1961,0,0,0,0,0,0,0,0,0,0,26.01,11.56,6107,"BD","summer","123.3 60","136.7  to  63.3"
"11054","summer 1961","6107 BD 96.7 50 C1","6107 BD",96.7,50,31.6,-118.4833333,7,1961,0,0,0,0,15.4,3.08,0,0,0,0,6.16,0,6107,"BD","summer","96.7 50","136.7  to  63.3"
"11055","summer 1961","6107 BD 133.3 70 C1","6107 BD",133.3,70,24.575,-115.65,7,1961,0,0,0,0,0,0,0,0,0,0,19.32,13.8,6107,"BD","summer","133.3 70","136.7  to  63.3"
"11056","summer 1961","6107 BD 126.7 60 C1","6107 BD",126.7,60,26.01666667,-115.7833333,7,1961,0,0,0,0,0,0,0,0,0,0,61.38,2.79,6107,"BD","summer","126.7 60","136.7  to  63.3"
"11057","summer 1961","6107 BD 126.7 34 C1","6107 BD",126.7,34,26.91666667,-114.1083333,7,1961,0,0,0,0,0,0,0,0,0,0,4.56,0,6107,"BD","summer","126.7 34","136.7  to  63.3"
"11058","summer 1961","6107 BD 126.7 40 C1","6107 BD",126.7,40,26.71666667,-114.3866667,7,1961,0,0,0,0,0,0,0,0,0,0,199.29,0,6107,"BD","summer","126.7 40","136.7  to  63.3"
"11059","summer 1961","6107 HO 110 50 C1","6107 HO",110,50,29.24666667,-116.9616667,7,1961,2.72,0,0,0,0,0,0,0,0,0,10.88,8.16,6107,"HO","summer","110 50","136.7  to  63.3"
"11060","summer 1961","6107 BD 123.3 70 C1","6107 BD",123.3,70,26.31666667,-116.7833333,7,1961,0,8.13,0,0,0,0,0,0,0,0,35.23,24.39,6107,"BD","summer","123.3 70","136.7  to  63.3"
"11061","summer 1961","6107 HO 100 80 C1","6107 HO",100,80,30.01666667,-120.1283333,7,1961,10.05,0,0,2.01,0,0,0,0,0,0,4.02,0,6107,"HO","summer","100 80","136.7  to  63.3"
"11062","summer 1961","6107 HO 90 90 C1","6107 HO",90,90,31.41666667,-121.9833333,7,1961,0,0,0,0,0,0,0,0,0,2.76,0,0,6107,"HO","summer","90 90","136.7  to  63.3"
"11063","summer 1961","6107 HO 90 37 C1","6107 HO",90,37,33.17666667,-118.3933333,7,1961,0,0,0,0,0,0,0,0,0,3.94,0,0,6107,"HO","summer","90 37","136.7  to  63.3"
"11064","summer 1961","6107 HO 90 45 C1","6107 HO",90,45,32.93833333,-118.945,7,1961,0,0,0,0,0,0,0,0,0,0,0,0,6107,"HO","summer","90 45","136.7  to  63.3"
"11065","summer 1961","6107 BD 123.3 55 C1","6107 BD",123.3,55,26.80833333,-115.7083333,7,1961,0,2.88,0,0,0,0,2.88,0,0,0,28.8,17.28,6107,"BD","summer","123.3 55","136.7  to  63.3"
"11066","summer 1961","6107 BD 96.7 40 C1","6107 BD",96.7,40,31.93333333,-117.8,7,1961,0,0,0,0,3.04,0,0,0,0,3.04,0,0,6107,"BD","summer","96.7 40","136.7  to  63.3"
"11067","summer 1961","6107 BD 123.3 65 C1","6107 BD",123.3,65,26.475,-116.4666667,7,1961,0,0,0,0,0,0,0,0,0,0,35.4,14.75,6107,"BD","summer","123.3 65","136.7  to  63.3"
"11068","summer 1961","6107 BD 123.3 45 C1","6107 BD",123.3,45,27.13333333,-115.1916667,7,1961,0,0,0,0,0,0,0,0,0,0,41.21,6.34,6107,"BD","summer","123.3 45","136.7  to  63.3"
"11069","summer 1961","6107 BD 133.3 35 C1","6107 BD",133.3,35,25.75833333,-113.4666667,7,1961,0,0,0,0,0,0,2.83,0,0,0,5.66,0,6107,"BD","summer","133.3 35","136.7  to  63.3"
"11070","summer 1961","6107 BD 133.3 40 C1","6107 BD",133.3,40,25.56666667,-113.8,7,1961,0,0,0,0,0,0,2.82,0,0,0,0,11.28,6107,"BD","summer","133.3 40","136.7  to  63.3"
"11071","summer 1961","6107 BD 133.3 50 C1","6107 BD",133.3,50,25.20833333,-114.4166667,7,1961,0,0,0,0,0,0,0,0,0,0,41.28,2.58,6107,"BD","summer","133.3 50","136.7  to  63.3"
"11072","summer 1961","6107 HO 100 60 C1","6107 HO",100,60,30.76666667,-118.75,7,1961,4.4,0,0,0,0,0,0,0,0,0,2.2,4.4,6107,"HO","summer","100 60","136.7  to  63.3"
"11073","summer 1961","6107 HO 100 65 C1","6107 HO",100,65,30.56,-119.1166667,7,1961,7.65,0,0,0,0,0,0,0,0,2.55,12.75,12.75,6107,"HO","summer","100 65","136.7  to  63.3"
"11074","summer 1961","6107 HO 90 53 C1","6107 HO",90,53,32.64666667,-119.48,7,1961,0,0,0,0,2.71,0,0,0,0,8.13,2.71,0,6107,"HO","summer","90 53","136.7  to  63.3"
"11075","summer 1961","6107 BD 113.3 60 C1","6107 BD",113.3,60,28.36666667,-117.275,7,1961,11.24,2.81,0,0,0,0,5.62,0,0,0,64.63,5.62,6107,"BD","summer","113.3 60","136.7  to  63.3"
"11076","summer 1961","6107 BD 113.3 65 C1","6107 BD",113.3,65,28.2,-117.6,7,1961,8.55,2.85,0,0,0,0,2.85,0,0,2.85,79.8,14.25,6107,"BD","summer","113.3 65","136.7  to  63.3"
"11077","summer 1961","6107 BD 96.7 30 C1","6107 BD",96.7,30,32.26666667,-117.1166667,7,1961,0,0,0,0,0,0,0,0,0,0,10.29,0,6107,"BD","summer","96.7 30","136.7  to  63.3"
"11078","summer 1961","6107 BD 96.7 35 C1","6107 BD",96.7,35,32.09166667,-117.4583333,7,1961,2.97,0,0,0,0,0,0,0,0,0,2.97,0,6107,"BD","summer","96.7 35","136.7  to  63.3"
"11079","summer 1961","6107 HO 120 60 C1","6107 HO",120,60,27.24166667,-116.5,7,1961,10.4,0,0,0,0,0,2.6,0,0,0,57.2,67.6,6107,"HO","summer","120 60","136.7  to  63.3"
"11080","summer 1961","6107 BD 123.3 37 C1","6107 BD",123.3,37,27.4,-114.6666667,7,1961,0,0,0,0,0,0,0,0,0,0,0,0,6107,"BD","summer","123.3 37","136.7  to  63.3"
"11081","summer 1961","6107 BD 96.7 45 C1","6107 BD",96.7,45,31.76666667,-118.1416667,7,1961,0,0,0,0,5.86,0,0,2.93,0,14.65,2.93,0,6107,"BD","summer","96.7 45","136.7  to  63.3"
"11082","summer 1961","6107 BD 116.7 45 C1","6107 BD",116.7,45,28.3,-115.9333333,7,1961,5.94,0,0,0,0,0,0,0,0,0,8.91,0,6107,"BD","summer","116.7 45","136.7  to  63.3"
"11083","summer 1961","6107 BD 96.7 55 C1","6107 BD",96.7,55,31.49166667,-118.6666667,7,1961,0,0,0,0,3.08,0,0,0,0,3.08,3.08,0,6107,"BD","summer","96.7 55","136.7  to  63.3"
"11084","summer 1961","6107 BD 96.7 60 C1","6107 BD",96.7,60,31.3,-119.0416667,7,1961,0,0,0,0,3.35,0,0,0,0,3.35,0,0,6107,"BD","summer","96.7 60","136.7  to  63.3"
"11085","summer 1961","6107 HO 110 65 C1","6107 HO",110,65,28.73333333,-117.9416667,7,1961,21.34,0,0,0,0,0,0,0,0,1.94,120.28,7.76,6107,"HO","summer","110 65","136.7  to  63.3"
"11086","summer 1961","6107 BD 96.7 70 C1","6107 BD",96.7,70,30.925,-119.82,7,1961,0,0,0,0,0,0,0,0,3.07,0,12.28,15.35,6107,"BD","summer","96.7 70","136.7  to  63.3"
"11087","summer 1961","6107 HO 100 70 C1","6107 HO",100,70,30.35833333,-119.4666667,7,1961,5.12,0,0,0,0,0,7.68,0,0,7.68,7.68,2.56,6107,"HO","summer","100 70","136.7  to  63.3"
"11088","summer 1961","6107 HO 90 60 C1","6107 HO",90,60,32.36833333,-119.9366667,7,1961,5.24,0,0,0,5.24,0,0,0,2.62,13.1,0,0,6107,"HO","summer","90 60","136.7  to  63.3"
"11089","summer 1961","6107 HO 90 70 C1","6107 HO",90,70,32.05333333,-120.62,7,1961,13.25,5.3,0,7.95,5.3,0,0,2.65,5.3,2.65,10.6,7.95,6107,"HO","summer","90 70","136.7  to  63.3"
"11090","summer 1961","6107 BD 126.7 70 C1","6107 BD",126.7,70,25.73333333,-116.4333333,7,1961,0,0,0,0,0,0,0,0,0,0,13.95,2.79,6107,"BD","summer","126.7 70","136.7  to  63.3"
"11091","summer 1961","6107 BD 126.7 80 C1","6107 BD",126.7,80,25.4,-117.0416667,7,1961,0,2.9,0,0,0,0,0,0,0,0,23.2,29,6107,"BD","summer","126.7 80","136.7  to  63.3"
"11092","summer 1961","6107 HO 100 40 C1","6107 HO",100,40,31.40333333,-117.4133333,7,1961,0,0,0,0,6.46,0,3.23,0,0,0,19.38,0,6107,"HO","summer","100 40","136.7  to  63.3"
"11093","summer 1961","6107 HO 110 40 C1","6107 HO",110,40,29.61666667,-116.3066667,7,1961,4.02,0,0,0,0,0,0,0,0,0,12.06,0,6107,"HO","summer","110 40","136.7  to  63.3"
"11094","summer 1961","6107 BD 103.3 60 C1","6107 BD",103.3,60,30.1,-118.4166667,7,1961,5.98,14.95,0,0,0,0,0,0,0,0,5.98,44.85,6107,"BD","summer","103.3 60","136.7  to  63.3"
"11095","summer 1961","6107 BD 103.3 65 C1","6107 BD",103.3,65,29.94166667,-118.7333333,7,1961,6.64,33.2,0,3.32,0,0,0,0,0,0,36.52,96.28,6107,"BD","summer","103.3 65","136.7  to  63.3"
"11096","summer 1961","6107 BD 123.3 50 C1","6107 BD",123.3,50,26.96666667,-115.5166667,7,1961,0,0,0,0,0,0,0,0,0,0,39.13,39.13,6107,"BD","summer","123.3 50","136.7  to  63.3"
"11097","summer 1961","6107 HO 80 90 C1","6107 HO",80,90,33.15,-123.215,7,1961,0,23.64,1.97,0,0,1.97,1.97,0,9.85,0,0,0,6107,"HO","summer","80 90","136.7  to  63.3"
"11098","summer 1961","6107 HO 90 28 C1","6107 HO",90,28,33.47333333,-117.7783333,7,1961,0,0,0,0,0,0,0,0,0,0,0,0,6107,"HO","summer","90 28","136.7  to  63.3"
"11099","summer 1961","6107 BD 103.3 80 C1","6107 BD",103.3,80,29.44166667,-119.7333333,7,1961,0,25.44,0,0,0,0,0,3.18,0,0,0,98.58,6107,"BD","summer","103.3 80","136.7  to  63.3"
"11100","summer 1961","6107 BD 103.3 90 C1","6107 BD",103.3,90,29.11666667,-120.3916667,7,1961,0,0,0,0,0,0,0,0,0,0,0,29.4,6107,"BD","summer","103.3 90","136.7  to  63.3"
"11101","summer 1961","6107 BD 113.3 55 C1","6107 BD",113.3,55,28.53333333,-116.95,7,1961,0,0,0,0,0,0,0,0,0,0,2.92,0,6107,"BD","summer","113.3 55","136.7  to  63.3"
"11102","summer 1961","6107 HO 136.7 35 C1","6107 HO",136.7,35,25.15,-113.0083333,7,1961,0,0,0,0,0,0,0,0,0,0,10.26,0,6107,"HO","summer","136.7 35","136.7  to  63.3"
"11103","summer 1961","6107 HO 136.7 40 C1","6107 HO",136.7,40,24.98,-113.2966667,7,1961,0,0,0,0,0,0,0,0,0,0,20.02,0,6107,"HO","summer","136.7 40","136.7  to  63.3"
"11104","summer 1961","6107 BD 113.3 70 C1","6107 BD",113.3,70,28.03333333,-117.9166667,7,1961,9.12,3.04,0,0,0,0,0,0,0,0,51.68,24.32,6107,"BD","summer","113.3 70","136.7  to  63.3"
"11105","summer 1961","6107 BD 113.3 80 C1","6107 BD",113.3,80,27.7,-118.5583333,7,1961,0,0,0,0,0,0,0,0,0,0,8.61,11.48,6107,"BD","summer","113.3 80","136.7  to  63.3"
"11106","summer 1961","6107 BD 103.3 55 C1","6107 BD",103.3,55,30.26666667,-118.0833333,7,1961,33,0,0,3,0,0,0,0,0,0,21,36,6107,"BD","summer","103.3 55","136.7  to  63.3"
"11107","summer 1961","6107 HO 100 45 C1","6107 HO",100,45,31.26,-117.73,7,1961,0,0,0,0,9.96,0,0,0,0,3.32,3.32,0,6107,"HO","summer","100 45","136.7  to  63.3"
"11108","summer 1961","6107 BD 133.3 30 C1","6107 BD",133.3,30,25.93333333,-113.1583333,7,1961,0,0,0,0,0,0,0,0,0,0,0,0,6107,"BD","summer","133.3 30","136.7  to  63.3"
"11109","summer 1961","6107 BD 106.7 70 C1","6107 BD",106.7,70,29.18333333,-118.6833333,7,1961,0,18.84,0,0,0,0,0,0,6.28,0,12.56,282.6,6107,"BD","summer","106.7 70","136.7  to  63.3"
"11110","summer 1961","6107 BD 106.7 80 C1","6107 BD",106.7,80,28.85833333,-119.3416667,7,1961,0,17.28,0,0,0,0,0,0,0,0,5.76,155.52,6107,"BD","summer","106.7 80","136.7  to  63.3"
"11111","summer 1961","6107 BD 133.3 45 C1","6107 BD",133.3,45,25.36666667,-114.13,7,1961,0,0,0,0,2.99,0,0,0,0,0,20.93,0,6107,"BD","summer","133.3 45","136.7  to  63.3"
"11112","summer 1961","6107 HO 100 55 C1","6107 HO",100,55,30.98333333,-118.35,7,1961,0,0,0,0,0,0,0,0,0,0,0,0,6107,"HO","summer","100 55","136.7  to  63.3"
"11113","summer 1961","6107 BD 113.3 40 C1","6107 BD",113.3,40,29.04666667,-115.95,7,1961,0,0,0,0,0,0,0,0,0,0,8.28,0,6107,"BD","summer","113.3 40","136.7  to  63.3"
"11114","summer 1961","6107 BD 106.7 35 C1","6107 BD",106.7,35,30.35833333,-116.375,7,1961,0,0,0,0,0,0,0,0,0,0,7.71,0,6107,"BD","summer","106.7 35","136.7  to  63.3"
"11115","summer 1961","6107 BD 106.7 40 C1","6107 BD",106.7,40,30.13666667,-116.7133333,7,1961,0,0,0,0,2.48,0,2.48,0,2.48,0,0,0,6107,"BD","summer","106.7 40","136.7  to  63.3"
